Treatment,Botrytis,Drought,High Light,Pst,Long Day Senescence,Short Day Senescence
CATMA3A23700,1,1,0,1,1,1
CATMA3A23760,1,0,0,1,1,1
CATMA3A23770,1,0,0,0,1,1
CATMA3A23780,0,0,0,0,1,0
CATMA3A23790,1,0,0,0,1,1
CATMA3A23800,0,0,1,0,1,1
CATMA3A23830,0,0,0,0,0,1
CATMA3A23835,1,0,0,0,0,0
CATMA3A23840,0,0,1,0,0,0
CATMA3A23850,0,0,0,0,1,1
CATMA3A23870,1,0,1,0,1,1
CATMA3A23900,0,0,0,0,0,1
CATMA3A23920,0,0,0,0,0,1
CATMA3A23925,0,0,1,0,1,1
CATMA3A23940,1,0,1,0,1,1
CATMA3A23960,1,1,0,1,1,0
CATMA3A23970,1,0,0,1,1,1
CATMA3A23975,1,0,0,0,1,0
CATMA3A23990,0,0,1,0,0,0
CATMA3A24000,0,0,1,0,1,1
CATMA3A24020,1,0,0,0,0,1
CATMA3A24030,1,0,0,0,0,0
CATMA3A24040,0,0,1,0,1,1
CATMA3A24050,1,0,1,0,1,1
CATMA3A24060,1,0,1,0,1,1
CATMA3A24090,1,1,0,1,0,0
CATMA3A24093,0,0,0,0,1,0
CATMA3A24096,1,0,0,0,1,0
CATMA3A24100,0,0,0,0,1,0
CATMA3A24120,0,1,1,0,0,0
CATMA3A24130,1,0,0,1,0,0
CATMA3A24180,1,0,0,0,1,0
CATMA3a24230,1,0,0,0,1,0
CATMA3A24233,1,0,1,0,1,0
CATMA3A24240,1,0,0,0,0,0
CATMA3A24250,1,0,1,0,0,0
CATMA3A24260,0,0,0,0,1,0
CATMA3A24320,0,0,1,0,1,1
CATMA3A24330,1,0,0,1,1,1
CATMA3A24340,0,0,1,0,1,1
CATMA3A24360,0,0,0,1,0,1
CATMA3A24385,1,0,0,0,1,1
CATMA3A24390,0,0,1,1,1,1
CATMA3A24410,0,0,0,0,1,0
CATMA3A24420,1,0,1,0,1,0
CATMA3A24440,1,0,0,0,0,0
CATMA3A24450,0,1,0,0,1,1
CATMA3A24470,1,1,0,1,1,0
CATMA3A24480,0,0,1,0,0,0
CATMA3A24540,1,1,0,0,1,0
CATMA3A24550,1,0,0,1,1,1
CATMA3A24580,1,1,1,0,1,0
CATMA3A24610,1,0,0,0,0,0
CATMA3A24616,1,0,1,1,1,1
CATMA3a24620,1,0,0,0,1,0
CATMA3a24670,1,0,1,0,1,0
CATMA3A24680,0,1,1,0,1,1
CATMA3A24690,0,1,1,0,0,0
CATMA3A24700,0,1,1,0,1,1
CATMA3A24710,0,0,0,0,1,1
CATMA3A24736,1,0,0,1,1,0
CATMA3A24760,0,0,0,0,1,0
CATMA3A24780,0,0,0,0,1,1
CATMA3A24830,0,0,0,0,0,1
CATMA3A24860,1,0,0,0,0,0
CATMA3A24880,0,0,1,0,0,0
CATMA3A24890,0,0,1,0,0,0
CATMA3A24950,0,0,0,0,1,1
CATMA3A24955,0,0,1,0,1,1
CATMA3A24960,1,0,1,0,1,1
CATMA3A24970,1,0,0,0,1,0
CATMA3A24990,1,0,0,0,1,0
CATMA3A25000,1,0,0,0,0,0
CATMA3A25020,1,1,0,1,1,0
CATMA3A25040,1,0,0,0,0,0
CATMA3A25060,1,0,0,0,0,0
CATMA3A25065,1,0,0,0,0,0
CATMA3A25075,1,0,1,0,1,0
CATMA3A25080,1,0,0,0,0,0
CATMA3A25100,1,1,0,1,1,0
CATMA3A25140,1,0,0,1,1,0
CATMA3A25150,0,0,1,0,0,0
CATMA3A25160,0,0,1,1,0,1
CATMA3A25180,1,1,0,0,0,0
CATMA3A25190,1,0,1,0,0,0
CATMA3A25210,1,0,1,0,0,1
CATMA3A25220,0,0,1,1,1,1
CATMA3A25255,0,0,1,0,0,0
CATMA3A25290,0,0,0,1,1,1
CATMA3A25295,0,0,1,0,1,0
CATMA3A25300,0,0,1,0,0,0
CATMA3A25320,0,0,0,1,0,0
CATMA3a25380,1,0,0,0,1,0
CATMA3A25400,1,0,0,1,1,0
CATMA3A25440,0,0,0,1,1,1
CATMA3A25450,1,0,1,0,1,1
CATMA3A25460,1,0,0,0,0,0
CATMA3A25470,1,0,1,1,1,0
CATMA3A25480,0,0,0,0,1,1
CATMA3A25490,1,1,0,1,0,1
CATMA3A25530,0,1,1,0,0,0
CATMA3A25540,1,0,0,0,1,0
CATMA3A25600,1,0,0,1,1,1
CATMA3A25670,0,0,0,0,1,0
CATMA3A25675,0,0,0,1,1,1
CATMA3A25680,1,1,1,1,1,1
CATMA3A25700,1,0,1,1,1,0
CATMA3A25710,0,0,0,1,0,0
CATMA3A25720,1,0,0,1,1,0
CATMA3A25730,1,0,1,1,0,1
CATMA3A25740,1,0,0,0,1,1
CATMA3A25750,1,0,1,1,0,0
CATMA3A25760,1,0,0,0,1,0
CATMA3A25790,1,0,0,0,1,1
CATMA3A25800,0,0,0,0,0,1
CATMA3A25810,0,1,0,0,1,0
CATMA3A25830,1,1,1,1,0,0
CATMA3A25835,0,0,1,1,0,1
CATMA3A25860,1,0,1,1,1,1
CATMA3A25870,1,0,1,1,1,1
CATMA3A25890,1,1,1,0,1,0
CATMA3A25900,0,0,0,1,1,1
CATMA3A25910,1,1,1,0,1,1
CATMA3A25920,0,0,0,0,1,0
CATMA3A25930,1,0,0,0,0,0
CATMA3A25940,1,0,0,0,0,0
CATMA3A26050,1,0,0,0,1,0
CATMA3a26060,0,0,1,0,1,0
CATMA3a26070,1,0,0,0,0,0
CATMA3A26080,0,0,1,0,0,0
CATMA3A26100,0,1,0,0,1,0
CATMA3A26180,1,0,0,1,0,0
CATMA3A26200,0,0,1,0,0,0
CATMA3A26210,1,0,1,0,0,0
CATMA3A26220,1,1,0,0,1,1
CATMA3A26250,1,0,0,0,0,0
CATMA3a26280,0,0,0,0,0,1
CATMA3A26310,0,0,0,0,1,0
CATMA3A26330,0,0,0,0,1,0
CATMA3A26340,0,0,0,1,0,1
CATMA3A26350,0,0,0,1,1,1
CATMA3A26355,0,1,0,1,1,0
CATMA3A26360,0,0,0,1,0,0
CATMA3A26361,1,0,1,0,0,1
CATMA3A26362,1,1,0,1,1,1
CATMA3A26364,1,1,1,1,1,1
CATMA3A26368,1,0,1,0,0,0
CATMA3A26400,0,0,0,1,0,0
CATMA3A26404,1,1,1,0,0,0
CATMA3A26408,0,0,0,0,1,0
CATMA3A26416,1,0,0,1,0,0
CATMA3A26420,1,1,1,0,0,0
CATMA3a26430,0,0,1,0,0,0
CATMA3A26435,1,0,0,0,0,0
CATMA3A26440,0,1,0,1,1,1
CATMA3A26450,0,0,0,0,1,1
CATMA3A26460,1,0,0,1,1,1
CATMA3A26465,1,0,1,1,1,1
CATMA3A26470,1,1,1,0,1,1
CATMA3A26480,1,0,0,0,0,0
CATMA3A26490,1,0,1,1,0,0
CATMA3A26500,0,0,0,0,1,0
CATMA3A26530,1,0,1,0,1,0
CATMA3A26540,0,0,0,0,1,1
CATMA3A26545,0,1,0,0,0,0
CATMA3A26560,0,0,1,0,0,0
CATMA3A26610,1,0,0,0,0,0
CATMA3A26630,1,0,0,0,0,0
CATMA3A26640,0,0,0,0,1,0
CATMA3a26660,0,0,0,0,1,1
CATMA3A26720,1,0,0,0,0,0
CATMA3A26740,0,0,1,0,1,0
CATMA3A26750,1,0,1,0,0,1
CATMA3a26752,1,0,1,1,1,1
CATMA3A26770,0,0,0,0,0,1
CATMA3A26780,1,1,1,0,1,0
CATMA3A26790,0,0,0,0,1,1
CATMA3A26800,0,0,0,0,0,1
CATMA3A26850,0,0,0,1,0,0
CATMA3A26860,1,1,1,1,1,1
CATMA3A26880,1,0,0,0,0,0
CATMA3A26890,1,0,0,0,1,1
CATMA3A26920,0,0,0,0,1,1
CATMA3A26960,1,1,0,1,1,1
CATMA3A26965,1,0,0,0,1,0
CATMA3A26970,1,0,0,0,1,1
CATMA3A27010,0,0,0,0,1,0
CATMA3A27020,0,0,1,0,1,0
CATMA3A27030,1,1,1,0,0,0
CATMA3A27040,1,0,1,1,1,1
CATMA3A27050,1,1,1,0,0,0
CATMA3A27060,0,1,0,0,1,1
CATMA3A27070,0,0,0,0,1,1
CATMA3A27080,1,1,1,0,0,0
CATMA3A27110,0,0,1,0,0,0
CATMA3A27115,1,0,0,0,1,1
CATMA3A27120,0,0,1,0,0,1
CATMA3A27140,0,0,0,0,1,0
CATMA3A27200,0,0,0,1,1,0
CATMA3A27210,0,0,1,1,0,1
CATMA3A27220,1,1,1,0,0,1
CATMA3A27240,0,0,0,1,1,0
CATMA3A27250,0,0,1,0,1,0
CATMA3A27260,1,0,0,1,0,0
CATMA3A27270,0,0,0,0,1,0
CATMA3A27280,1,0,0,1,0,0
CATMA3a27310,1,0,0,0,1,1
CATMA3A27390,1,0,0,0,0,0
CATMA3A27400,1,0,0,0,0,0
CATMA3A27410,1,1,0,0,0,1
CATMA3A27425,0,0,0,1,0,0
CATMA3A27430,1,1,0,0,1,0
CATMA3A27440,0,0,1,0,0,0
CATMA3A27540,1,1,0,0,1,1
CATMA3A27595,1,0,1,0,0,1
CATMA3A27600,1,1,0,1,1,1
CATMA3A27610,0,0,1,0,0,0
CATMA3a27615,0,0,0,0,1,0
CATMA3A27625,1,0,0,1,0,0
CATMA3A27630,1,1,1,0,1,1
CATMA3A27650,1,0,0,1,1,1
CATMA3A27670,0,0,0,1,0,0
CATMA3A27695,1,1,0,0,0,0
CATMA3A27700,1,0,1,0,0,0
CATMA3A27730,0,0,1,0,0,0
CATMA3A27740,1,0,0,0,0,0
CATMA3A27800,1,1,0,1,0,0
CATMA3A27820,0,0,1,0,0,1
CATMA3A27830,1,0,1,1,1,1
CATMA3A27840,0,1,0,0,1,1
CATMA3A27890,0,1,0,0,0,0
CATMA3A27900,1,0,1,1,1,0
CATMA3A27910,0,0,0,0,0,1
CATMA3A27920,0,0,1,0,0,0
CATMA3A28010,0,1,1,0,1,1
CATMA3A28035,1,1,0,1,1,0
CATMA3A28050,1,0,1,0,1,1
CATMA3A28060,1,0,0,1,1,0
CATMA3A28100,1,1,1,1,1,0
CATMA3A28115,0,1,0,0,0,0
CATMA3a28120,1,0,0,0,1,1
CATMA3A28190,1,0,0,0,1,0
CATMA3A28330,0,0,1,0,1,0
CATMA3A28350,1,0,0,1,1,1
CATMA3A28370,1,0,0,0,0,0
CATMA3A28390,1,0,0,0,0,1
CATMA3a28400,0,0,0,0,1,0
CATMA3A28420,1,0,0,0,0,1
CATMA3A28460,0,1,0,1,1,0
CATMA3A28470,0,0,0,1,0,0
CATMA3A28500,0,0,1,0,0,0
CATMA3A28560,1,1,0,0,1,1
CATMA3A28570,1,1,1,0,0,0
CATMA3A28600,0,1,0,0,0,0
CATMA3A28620,0,0,1,0,0,0
CATMA3A28625,1,0,0,1,0,0
CATMA3A28630,0,0,1,0,1,0
CATMA3A28640,0,0,0,0,1,0
CATMA3A28650,1,0,0,0,1,1
CATMA3A28680,0,0,0,0,1,0
CATMA3A28730,0,0,0,0,1,0
CATMA3A28750,1,0,0,0,1,0
CATMA3A28770,0,0,0,1,1,0
CATMA3A28845,1,1,1,1,0,1
CATMA3A28850,0,0,0,1,0,1
CATMA3A28910,1,0,0,1,1,0
CATMA3a28945,1,1,1,1,0,0
CATMA3A28970,1,0,0,0,1,1
CATMA3A28990,0,0,1,0,1,0
CATMA3A29000,0,0,0,0,1,0
CATMA3a29010,1,0,1,1,1,0
CATMA3a29035,0,0,0,0,1,1
CATMA3A29060,1,0,1,1,1,0
CATMA3A29070,0,0,1,0,1,1
CATMA3A29110,0,0,1,0,1,0
CATMA3A29170,1,1,1,0,0,0
CATMA3A29255,0,1,1,0,1,0
CATMA3A29260,1,0,0,1,1,1
CATMA3A29300,0,0,0,1,1,1
CATMA3A29370,0,0,0,0,1,0
CATMA3A29380,1,0,0,0,0,0
CATMA3A29390,1,0,0,1,1,0
CATMA3A29450,0,0,0,0,1,1
CATMA3A29460,0,0,0,0,0,1
CATMA3A29470,1,0,1,1,1,1
CATMA3A29490,0,0,1,0,1,1
CATMA3A29500,1,0,0,1,1,1
CATMA3A29510,0,0,0,0,0,1
CATMA3A29550,1,0,1,0,0,1
CATMA3A29570,1,0,0,0,0,1
CATMA3A29590,0,0,1,0,0,1
CATMA3A29720,1,1,1,1,1,0
CATMA3A29750,0,1,1,0,1,0
CATMA3A29930,0,0,1,0,0,0
CATMA3A30070,1,0,1,0,0,0
CATMA3A30250,1,0,1,0,0,0
CATMA3A30300,0,0,1,0,0,0
CATMA3A30370,1,1,0,0,1,1
CATMA3A30530,0,0,0,1,0,1
CATMA3A30560,1,0,0,1,1,0
CATMA3A30580,0,0,0,1,1,1
CATMA3A30640,1,0,0,0,0,1
CATMA3A30650,1,0,0,0,0,1
CATMA3A30840,1,1,1,0,0,0
CATMA3A31110,0,0,0,1,0,0
CATMA3A31275,0,0,0,0,1,0
CATMA3A31380,1,0,0,0,0,0
CATMA3a31580,0,0,0,1,0,0
CATMA3A33260,1,0,0,1,1,0
CATMA3A33270,0,0,0,0,0,1
CATMA3a33370,0,0,0,0,0,1
CATMA3a33372,0,0,0,0,0,1
CATMA3a33374,0,0,0,1,0,1
CATMA3a33376,0,0,0,1,0,1
CATMA3A33500,1,0,0,0,0,0
CATMA3A33510,0,0,1,0,0,1
CATMA3A34720,1,1,1,0,0,1
CATMA3a34730,0,0,0,0,1,0
CATMA3A34780,1,0,0,0,1,0
CATMA3A34790,0,0,0,1,0,0
CATMA3A35060,0,0,0,0,0,1
CATMA3a35080,1,0,0,1,1,0
CATMA3A35130,1,0,1,0,0,0
CATMA3A35200,1,0,0,0,0,0
CATMA3A35245,1,0,0,0,1,1
CATMA3A35330,1,0,0,0,0,0
CATMA3a35580,1,0,0,0,0,1
CATMA3A35590,1,0,1,1,1,1
CATMA3a35610,1,0,0,1,0,0
CATMA3A35650,0,0,0,1,0,0
CATMA3A35680,0,0,1,0,0,0
CATMA3A35850,1,0,1,0,0,0
CATMA3A35920,0,1,1,1,1,1
CATMA3A36040,0,1,0,0,0,0
CATMA3A36080,1,0,0,1,1,0
CATMA3a36090,0,0,0,0,0,1
CATMA3A36290,1,0,0,0,0,0
CATMA3A36320,1,0,0,0,0,0
CATMA3A36330,1,1,0,1,0,0
CATMA3A36340,1,0,0,1,1,1
CATMA3A36370,0,0,1,0,0,0
CATMA3A36410,1,0,0,0,0,1
CATMA3A36550,0,0,0,0,0,1
CATMA3A36560,1,0,1,0,0,0
CATMA3A36600,1,0,0,1,1,1
CATMA3A36610,1,0,0,0,0,0
CATMA3A36630,1,0,0,0,0,1
CATMA3A36640,1,0,1,1,0,1
CATMA3A36645,1,0,1,0,1,1
CATMA3A36740,0,0,0,1,0,0
CATMA3A36750,1,0,0,0,1,0
CATMA3A36840,1,0,0,0,1,0
CATMA3A36850,0,0,1,1,1,0
CATMA3A36900,0,0,0,0,1,0
CATMA3A36990,0,0,1,0,1,1
CATMA3A36995,0,0,0,0,0,1
CATMA3A37070,1,0,0,0,0,0
CATMA3A37080,1,0,0,0,0,0
CATMA3A37090,0,0,0,1,0,0
CATMA3A37110,0,0,0,0,1,0
CATMA3A37170,1,0,0,0,1,0
CATMA3a37212,1,1,0,1,1,1
CATMA3A37217,1,0,1,1,0,0
CATMA3A37230,1,0,0,1,0,0
CATMA3A37240,0,0,0,0,1,0
CATMA3A37260,0,0,0,0,1,0
CATMA3A37270,0,0,0,0,1,0
CATMA3A37290,1,0,1,0,0,1
CATMA3A37300,0,1,1,0,0,0
CATMA3A37380,1,0,1,1,1,1
CATMA3A37390,0,0,1,0,0,0
CATMA3a37500,0,0,1,0,0,1
CATMA3A37510,1,0,1,0,0,0
CATMA3A37550,0,0,1,0,0,0
CATMA3A37600,0,0,1,0,0,0
CATMA3a37620,0,0,1,0,0,0
CATMA3A37660,0,0,0,1,0,0
CATMA3A37710,1,0,0,1,0,0
CATMA3A37720,0,0,0,0,0,1
CATMA3A37730,1,0,1,1,1,1
CATMA3A37870,1,0,0,0,0,0
CATMA3A37890,1,0,0,0,1,0
CATMA3A37900,1,0,0,1,1,1
CATMA3A37910,1,0,0,1,1,1
CATMA3A37990,0,0,0,0,0,1
CATMA3A38015,1,0,0,0,1,1
CATMA3A38030,0,0,1,0,1,0
CATMA3A38040,1,0,0,0,0,0
CATMA3A38060,1,0,1,1,1,0
CATMA3A38070,0,0,1,0,1,0
CATMA3A38080,0,1,0,1,1,0
CATMA3A38110,0,0,1,1,0,0
CATMA3A38150,1,0,0,0,0,0
CATMA3A38160,1,0,0,0,1,0
CATMA3A38175,1,0,0,0,0,0
CATMA3A38180,0,0,0,1,0,0
CATMA3A38190,1,0,1,1,1,0
CATMA3A38220,0,0,1,0,0,1
CATMA3A38240,1,0,1,0,0,0
CATMA3A38270,0,0,0,0,1,0
CATMA3A38310,1,0,1,0,0,0
CATMA3A38355,0,0,0,0,1,0
CATMA3a38360,1,0,0,1,0,1
CATMA3A38420,0,0,0,0,1,0
CATMA3a38500,1,0,0,0,1,0
CATMA3a38610,0,0,0,0,1,1
CATMA3A38620,0,1,1,0,0,1
CATMA3A38625,1,0,0,0,0,0
CATMA3A38630,1,0,0,0,1,0
CATMA3A38640,1,0,0,0,0,0
CATMA3a38680,0,0,1,0,0,0
CATMA3A38780,1,0,0,0,0,0
CATMA3A38785,0,0,1,1,1,1
CATMA3A38850,1,0,0,0,0,0
CATMA3A38860,1,0,0,1,1,1
CATMA3A38880,1,0,0,0,0,0
CATMA3A38890,0,0,0,0,1,0
CATMA3A38900,0,1,0,0,1,0
CATMA3A38910,1,0,0,0,1,0
CATMA3A38920,0,0,1,0,0,0
CATMA3A38960,0,0,0,0,0,1
CATMA3A39005,1,0,1,1,0,0
CATMA3a39016,1,0,0,1,1,1
CATMA3A39040,0,0,1,0,0,0
CATMA3A39055,1,0,0,0,1,1
CATMA3a39150,0,0,0,0,1,0
CATMA3A39210,1,0,0,0,0,0
CATMA3A39220,1,0,0,0,1,0
CATMA3A39230,1,0,1,0,1,0
CATMA3A39240,0,0,1,0,0,0
CATMA3a39300,1,0,0,1,0,0
CATMA3A39310,1,0,0,0,0,0
CATMA3A39320,1,0,0,0,0,0
CATMA3A39330,1,0,1,0,0,0
CATMA3a39340,0,1,1,1,1,1
CATMA3A39420,1,0,1,0,0,0
CATMA3A39510,0,0,0,0,1,1
CATMA3A39520,1,1,1,0,1,1
CATMA3a39560,0,0,0,0,1,0
CATMA3A39580,0,0,0,1,1,0
CATMA3A39600,1,0,1,0,0,0
CATMA3A39610,1,1,0,1,0,0
CATMA3A39630,0,0,1,0,0,0
CATMA3A39660,1,0,0,1,0,0
CATMA3A39670,0,0,1,1,0,1
CATMA3A39680,0,0,0,1,0,0
CATMA3A39690,1,0,1,1,1,0
CATMA3A39700,1,0,1,1,1,0
CATMA3A39710,1,0,0,1,1,1
CATMA3A39720,0,0,0,1,1,1
CATMA3a39740,0,0,1,0,0,0
CATMA3A39760,1,0,0,0,1,1
CATMA3a39770,1,0,0,1,0,1
CATMA3a39790,0,0,0,1,0,0
CATMA3a39820,0,0,1,0,0,0
CATMA3A39830,1,0,0,0,1,1
CATMA3A39870,1,0,1,1,1,1
CATMA3A39900,0,0,0,0,1,0
CATMA3A39913,0,1,1,0,0,0
CATMA3A39916,1,0,1,0,0,0
CATMA3A39950,1,1,1,1,0,0
CATMA3A39980,1,1,0,0,1,1
CATMA3A40000,0,0,0,0,0,1
CATMA3A40010,1,0,0,1,1,1
CATMA3A40040,1,0,1,0,0,1
CATMA3A40050,1,0,0,1,1,1
CATMA3A40080,1,0,1,1,1,0
CATMA3A40150,1,0,1,1,1,1
CATMA3a40170,1,0,0,0,0,0
CATMA3A40200,1,0,1,1,1,0
CATMA3a40230,0,0,0,1,0,0
CATMA3A40240,0,0,0,0,1,1
CATMA3A40280,1,0,0,0,0,1
CATMA3A40320,0,0,0,0,0,1
CATMA3A40325,1,0,1,1,1,0
CATMA3a40340,0,0,1,0,1,1
CATMA3A40350,0,1,0,1,1,0
CATMA3A40370,1,1,1,0,1,1
CATMA3A40380,1,1,0,0,1,1
CATMA3A40390,0,0,1,0,1,0
CATMA3A40400,1,0,0,0,0,0
CATMA3A40420,1,0,0,1,1,1
CATMA3A40440,1,1,1,1,1,0
CATMA3A40450,0,0,0,0,1,0
CATMA3A40460,1,0,0,1,1,1
CATMA3A40485,0,0,1,1,0,1
CATMA3A40490,1,0,0,1,1,0
CATMA3A40500,0,0,0,0,1,0
CATMA3a40510,1,0,0,0,0,0
CATMA3A40515,0,0,0,0,1,1
CATMA3A40530,0,0,0,0,1,0
CATMA3A40540,1,1,0,1,1,0
CATMA3A40550,1,0,0,0,1,1
CATMA3a40570,1,0,0,0,1,0
CATMA3A40595,1,0,0,0,0,0
CATMA3A40600,1,0,0,1,0,0
CATMA3A40610,0,0,1,0,1,0
CATMA3A40620,1,0,1,0,0,0
CATMA3A40630,0,0,1,0,1,0
CATMA3A40640,1,0,0,1,1,1
CATMA3A40660,1,0,0,0,0,1
CATMA3A40700,0,0,0,0,1,0
CATMA3A40730,1,0,1,1,1,1
CATMA3A40790,1,0,0,0,1,0
CATMA3A40820,0,1,1,0,0,0
CATMA3A40830,0,0,0,0,0,1
CATMA3A40840,1,0,0,0,0,0
CATMA3A40850,0,0,1,0,0,0
CATMA3A40860,1,0,1,0,0,0
CATMA3A40890,0,0,0,1,1,0
CATMA3A40900,1,0,1,0,1,0
CATMA3A40955,1,0,1,0,1,1
CATMA3A40960,1,0,1,0,1,0
CATMA3A40980,1,0,0,0,1,0
CATMA3A41010,1,0,0,1,0,1
CATMA3A41040,1,0,0,1,1,1
CATMA3A41050,0,0,1,0,0,0
CATMA3A41065,1,0,1,1,1,0
CATMA3A41100,1,0,0,0,0,0
CATMA3a41110,1,0,1,0,1,0
CATMA3a41120,1,1,1,0,1,0
CATMA3A41126,1,0,0,0,1,1
CATMA3A41130,0,0,0,0,0,1
CATMA3A41135,0,0,0,0,0,1
CATMA3A41140,1,0,0,0,1,0
CATMA3A41143,1,0,0,0,0,0
CATMA3A41150,1,0,0,0,0,0
CATMA3A41153,1,0,0,1,1,0
CATMA3a41157,0,0,0,0,1,0
CATMA3A41160,0,0,0,1,1,1
CATMA3A41170,1,0,0,1,1,1
CATMA3A41172,1,0,0,0,0,0
CATMA3A41190,1,0,0,0,0,0
CATMA3A41196,1,0,0,0,0,0
CATMA3A41210,0,1,1,0,1,0
CATMA3A41220,1,1,0,0,0,0
CATMA3a41260,1,1,1,1,1,0
CATMA3A41310,0,0,1,0,0,1
CATMA3A41320,0,0,0,0,1,0
CATMA3A41330,0,0,1,0,0,0
CATMA3A41340,1,0,0,1,1,0
CATMA3A41350,0,0,0,1,0,0
CATMA3a41360,0,0,1,1,1,1
CATMA3A41380,1,1,1,0,0,0
CATMA3A41390,1,0,1,0,1,1
CATMA3A41410,1,0,0,0,0,0
CATMA3A41420,0,0,0,0,1,0
CATMA3A41430,1,0,0,1,0,0
CATMA3A41440,0,0,1,0,1,1
CATMA3A41480,1,0,0,1,1,1
CATMA3A41500,1,0,0,1,1,0
CATMA3A41505,1,0,0,1,1,1
CATMA3A41520,0,0,0,0,1,0
CATMA3A41540,1,0,0,1,1,0
CATMA3A41560,1,0,0,1,1,0
CATMA3A41570,1,0,1,1,1,1
CATMA3A41600,0,1,1,1,1,0
CATMA3A41610,0,0,0,1,0,0
CATMA3A41620,0,0,0,1,0,0
CATMA3A41660,1,1,1,0,0,1
CATMA3A41670,0,1,1,0,0,0
CATMA3A41680,0,1,1,0,0,0
CATMA3A41690,1,1,0,0,0,0
CATMA3a41700,0,0,0,1,0,1
CATMA3a41710,1,1,1,1,1,1
CATMA3A41720,1,1,0,1,1,1
CATMA3A41730,1,1,1,0,1,0
CATMA3A41735,1,0,0,0,0,0
CATMA3A41740,0,0,1,1,1,1
CATMA3A41760,1,0,0,1,1,1
CATMA3A41780,1,0,1,0,0,0
CATMA3A41790,1,0,1,0,1,0
CATMA3A41800,1,0,0,0,0,0
CATMA3A41820,0,1,1,0,0,0
CATMA3A41850,1,0,0,0,0,0
CATMA3A41870,0,1,0,0,1,1
CATMA3A41875,1,1,1,1,1,1
CATMA3A41880,1,0,0,0,1,0
CATMA3A41885,0,0,0,1,0,1
CATMA3A41910,0,0,0,0,0,1
CATMA3A41970,0,0,0,0,0,1
CATMA3A41980,1,0,0,0,1,0
CATMA3A42080,1,0,0,0,0,1
CATMA3A42090,1,0,0,0,1,0
CATMA3A42100,1,0,0,0,0,0
CATMA3A42110,1,0,0,0,0,1
CATMA3A42120,1,0,0,1,1,0
CATMA3A42130,0,0,0,1,0,0
CATMA3A42140,1,0,1,1,1,1
CATMA3A42160,0,0,1,1,1,0
CATMA3A42200,1,0,0,0,1,1
CATMA3A42210,1,0,0,0,0,0
CATMA3A42240,0,0,0,0,1,0
CATMA3A42250,1,1,0,1,0,1
CATMA3A42270,0,0,0,0,1,1
CATMA3A42280,1,0,1,1,1,1
CATMA3A42290,1,1,1,0,1,1
CATMA3A42350,1,0,1,0,0,0
CATMA3A42360,0,0,0,0,1,0
CATMA3a42370,1,0,0,0,0,0
CATMA3A42380,1,0,1,0,1,0
CATMA3A42390,1,0,0,0,1,1
CATMA3A42420,1,0,0,0,0,0
CATMA3A42490,1,0,0,1,1,0
CATMA3A42500,1,0,0,0,0,0
CATMA3A42510,1,0,0,0,1,1
CATMA3A42520,1,0,1,1,0,0
CATMA3A42560,1,0,0,1,1,0
CATMA3A42590,0,0,0,0,0,1
CATMA3A42620,1,0,0,0,1,1
CATMA3A42630,1,0,0,0,0,0
CATMA3A42640,0,0,1,0,0,0
CATMA3A42680,0,0,1,0,0,0
CATMA3A42690,0,0,0,0,1,1
CATMA3A42700,1,0,1,0,0,0
CATMA3A42710,1,0,0,1,1,1
CATMA3A42713,0,0,0,0,1,1
CATMA3A42740,0,0,0,1,0,1
CATMA3A42750,1,0,1,0,0,0
CATMA3A42820,1,0,0,1,1,1
CATMA3A42830,1,1,0,0,1,0
CATMA3A42840,1,0,1,1,1,1
CATMA3A42850,0,0,0,1,0,0
CATMA3A42890,0,0,0,0,1,1
CATMA3A42900,0,0,1,1,1,0
CATMA3A42940,1,0,0,0,0,1
CATMA3A42980,1,0,0,1,1,1
CATMA3A42990,1,1,0,0,0,0
CATMA3A43010,1,0,0,1,1,0
CATMA3A43040,1,0,1,0,1,0
CATMA3A43060,1,0,0,1,1,0
CATMA3A43080,1,0,0,0,0,0
CATMA3a43085,0,0,1,1,0,0
CATMA3A43090,0,0,0,1,1,0
CATMA3A43100,1,0,1,1,1,1
CATMA3A43130,1,0,0,0,0,0
CATMA3A43140,0,0,0,0,1,1
CATMA3A43260,0,0,0,0,1,0
CATMA3A43280,0,0,0,0,1,0
CATMA3A43300,1,1,0,1,1,1
CATMA3a43310,0,1,1,0,0,1
CATMA3A43330,0,0,0,1,0,0
CATMA3A43350,1,0,0,1,1,0
CATMA3A43380,1,0,0,0,0,1
CATMA3A43390,1,1,0,0,0,0
CATMA3A43400,0,1,0,0,0,0
CATMA3A43405,0,0,0,0,1,0
CATMA3A43410,0,0,0,0,0,1
CATMA3A43475,0,0,1,0,0,0
CATMA3A43490,1,1,0,0,0,1
CATMA3A43500,1,0,0,1,0,0
CATMA3A43520,1,0,1,0,0,0
CATMA3A43540,1,0,1,1,1,0
CATMA3A43550,1,0,0,0,1,0
CATMA3A43555,0,0,0,0,0,1
CATMA3A43570,0,0,1,0,0,0
CATMA3A43575,0,0,0,0,0,1
CATMA3A43600,0,0,1,0,0,0
CATMA3A43610,1,0,0,0,1,0
CATMA3A43640,0,0,0,0,1,1
CATMA3a43670,0,0,0,1,1,0
CATMA3A43674,1,1,1,0,0,0
CATMA3A43678,1,0,0,0,0,0
CATMA3A43681,0,0,1,0,0,1
